pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
1214,801,-0.0050885133,0.0010569918,0.99998647,0.29805136
1215,801,-0.0057758708,0.0013577093,0.99998236,0.34034875
1216,801,-0.0068554645,0.0014226655,0.99997544,0.4015385
1217,801,-0.0074879923,0.0015071692,0.9999708,0.43790185
1218,801,-0.007213107,0.0016811105,0.9999726,0.42428493
1219,801,-0.0068720123,0.0017449679,0.99997485,0.40638232
1220,801,-0.00691696,0.0013408478,0.99997514,0.40396768
1221,801,-0.0075735333,0.0009286434,0.9999709,0.43700728
1222,801,-0.008418916,0.00043049647,0.9999645,0.48294994
1223,801,-0.008827137,0.00010273656,0.999961,0.50590384
1224,801,-0.008791923,4.3415912e-05,0.9999614,0.50357777
1225,801,-0.008006652,0.0003827295,0.9999678,0.4597013
1226,801,-0.0073021813,0.00040611188,0.99997324,0.41918123
1227,801,-0.006560192,0.0001946332,0.9999785,0.37586516
1228,801,-0.006209935,0.00037465885,0.9999807,0.3560827
1229,801,-0.006119823,0.001021646,0.99998075,0.35553277
1230,801,-0.0062667797,0.0011786297,0.9999797,0.36530498
1231,801,-0.0066649406,0.000780113,0.99997747,0.38461336
1232,801,-0.0072985156,0.00069887936,0.9999732,0.41964775
1233,801,-0.0075071584,0.0009207302,0.9999714,0.4334104
1234,801,-0.0075865793,0.0012426318,0.99997044,0.44057474
1235,801,-0.007668711,0.0015759656,0.99996936,0.4484978
1236,801,-0.008055907,0.0010783316,0.999967,0.46562234
1237,801,-0.0078836875,0.00064988044,0.9999687,0.45327154
1238,801,-0.0072274064,0.00073065684,0.9999736,0.41637102
1239,801,-0.006677432,0.0002767727,0.99997765,0.38308412
1240,801,-0.007560665,-0.00010654866,0.99997145,0.43295872
1241,801,-0.008521248,8.869835e-05,0.9999637,0.48818862
1242,801,-0.008675136,0.00013571892,0.99996233,0.49732187
1243,801,-0.0093961945,0.00020972693,0.9999559,0.5381398
1244,801,-0.010142114,0.00033805871,0.9999485,0.58148223
1245,801,-0.009899241,0.00034853054,0.99995095,0.56751764
1246,801,-0.009462544,0.00079278514,0.99995494,0.5439265
1247,801,-0.009092811,0.0014327149,0.9999576,0.5274898
1248,801,-0.008805294,0.0011910597,0.9999605,0.50937295
1249,801,-0.008495743,0.0011096597,0.9999633,0.4909863
1250,801,-0.007846495,0.0015701102,0.99996793,0.45884922
1251,801,-0.007783633,0.0016286013,0.9999684,0.45542485
1252,801,-0.008577782,0.0012080536,0.99996245,0.49653438
