pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
1186,775,0.030954871,-0.0083378,0.999486,1.837069
1187,775,0.031505078,-0.009275845,0.9994605,1.882112
1188,775,0.031919174,-0.009020337,0.99944973,1.9008398
1189,775,0.0317324,-0.008807478,0.99945754,1.8873041
1190,775,0.031385332,-0.00860512,0.9994703,1.8649813
1191,775,0.031691592,-0.008399318,0.99946237,1.8788859
1192,775,0.032881834,-0.008428676,0.9994236,1.9454129
1193,775,0.033951815,-0.00798629,0.99939156,1.9988033
1194,775,0.03503811,-0.0075298506,0.9993576,2.0538564
1195,775,0.035097986,-0.00830677,0.99934936,2.0669644
1196,775,0.035132762,-0.007088221,0.9993575,2.0539515
1197,775,0.03570839,-0.006354935,0.9993421,2.078484
1198,775,0.03737583,-0.006399634,0.9992808,2.1731281
1199,775,0.039261077,-0.0068118116,0.9992058,2.2836196
1200,775,0.04018665,-0.007308078,0.9991655,2.3409247
1201,775,0.041185603,-0.008828015,0.99911255,2.4140296
1202,775,0.041254513,-0.009328298,0.9991051,2.4241433
1203,775,0.04020318,-0.009891075,0.9991426,2.3728137
1204,775,0.04022934,-0.009446599,0.9991458,2.3683553
1205,775,0.04158472,-0.009638323,0.99908847,2.4465666
1206,775,0.0419674,-0.009580903,0.999073,2.4672
1207,775,0.042838678,-0.008539729,0.9990455,2.503584
1208,775,0.043799423,-0.0062169028,0.999021,2.5355127
1209,775,0.04511072,-0.004599339,0.9989714,2.5989478
1210,775,0.0467339,-0.0040031536,0.99889934,2.6884623
1211,775,0.04771976,-0.0056054285,0.998845,2.7540636
1212,775,0.04778207,-0.0064373068,0.99883705,2.7635005
1213,775,0.047529623,-0.0069507617,0.99884564,2.7532818
1214,775,0.048295688,-0.0075943912,0.9988042,2.8022578
1215,775,0.04971102,-0.006913738,0.9987397,2.8768477
1216,775,0.050697695,-0.00652194,0.9986927,2.9300435
1217,775,0.05069281,-0.0064190337,0.99869365,2.9289742
1218,775,0.05102337,-0.0060797357,0.998679,2.9453695
1219,775,0.05074919,-0.004340913,0.998702,2.9196024
1220,775,0.05107488,-0.003448691,0.9986889,2.934316
1221,775,0.05166581,-0.0035151022,0.9986583,2.9683423
1222,775,0.052471608,-0.005830381,0.9986054,3.0263388
1223,775,0.052430518,-0.006124242,0.9986057,3.0259507
1224,775,0.05276089,-0.0056607914,0.9985911,3.0417593
1225,775,0.053212937,-0.005683013,0.998567,3.067714
1226,775,0.053834185,-0.0050521246,0.9985371,3.0995202
1227,775,0.05492359,-0.0032134852,0.9984854,3.153867
1228,775,0.056540083,-0.0022873175,0.9983977,3.2438927
1229,775,0.057596523,-0.0007233544,0.99833965,3.3021526
1230,775,0.058454193,-0.0017722935,0.9982885,3.3526366
1231,775,0.059092496,-0.0024893768,0.9982494,3.3907285
1232,775,0.059520524,-0.0027000736,0.9982235,3.4157538
1233,775,0.06053846,-0.0019690644,0.99816394,3.4725437
1234,775,0.060609978,-0.00085434,0.9981612,3.4751363
1235,775,0.059670083,0.00097378605,0.99821764,3.4213662
1236,775,0.058796078,0.002193988,0.99826765,3.3730135
1237,775,0.058703776,-0.00089835055,0.998275,3.3658664
1238,775,0.05898071,-0.002682245,0.99825555,3.384776
1239,775,0.059547905,-0.0011842285,0.9982248,3.4144926
1240,775,0.060175426,0.0009109752,0.99818736,3.4503143
1241,775,0.061082266,0.0012143935,0.99813205,3.5025785
1242,775,0.062177297,0.0011135058,0.9980645,3.565351
1243,775,0.06308748,-0.00033255536,0.99800795,3.617092
1244,775,0.06559096,-0.0009824059,0.9978461,3.761194
1245,775,0.067356974,-0.0009122208,0.99772847,3.8625968
1246,775,0.06797087,-0.0012427672,0.9976865,3.898124
1247,775,0.06778162,-0.0012053099,0.99769944,3.8872075
1248,775,0.066891365,-0.0019502447,0.9977584,3.8370638
1249,775,0.067902125,-0.0026015574,0.9976886,3.8963656
1250,775,0.06922319,-0.0028386847,0.9975971,3.9727628
1251,775,0.069687776,-0.003521317,0.99756265,4.0011525
1252,775,0.0700555,-0.0022920112,0.9975405,4.0193186
1253,775,0.06998273,-0.0011040713,0.99754757,4.013516
1254,775,0.0706211,0.00044105365,0.9975031,4.049752
1255,775,0.07126045,0.0004990235,0.99745756,4.08653
1256,775,0.07211973,0.001474206,0.99739486,4.1366377
1257,775,0.07353292,0.0020382155,0.9972907,4.218583
1258,775,0.07371877,0.0016122897,0.9972778,4.228599
1259,775,0.07407698,0.0013546824,0.99725163,4.248883
1260,775,0.075110115,0.00074525014,0.9971749,4.307799
1261,775,0.07675171,0.0010912978,0.9970497,4.4022865
1262,775,0.07821253,-0.00054719107,0.99693656,4.485938
1263,775,0.07673529,-0.0011475347,0.9970509,4.401397
1264,775,0.072588116,-0.0009352861,0.9973616,4.162972
1265,775,0.07161618,-0.004264399,0.9974231,4.114136
1266,775,0.07716271,0.002699132,0.9970149,4.428194
1267,775,0.07792363,-0.00738154,0.99693197,4.489299
1268,775,0.07854767,-0.0035233253,0.9969041,4.509672
1269,775,0.076499715,-0.002080093,0.99706745,4.3890085
