pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
1209,545,-0.45825058,-0.48326957,0.7459604,28.93775
1210,545,-0.4550321,-0.48624566,0.7459966,29.124043
1211,545,-0.46124086,-0.4870192,0.7416665,29.199953
1212,545,-0.464017,-0.48258644,0.74283135,28.917212
1213,545,-0.46795672,-0.47870976,0.7428684,28.679104
1214,545,-0.46603677,-0.48301965,0.74128395,28.956314
1215,545,-0.4642805,-0.48669398,0.7399814,29.192854
1216,545,-0.4754029,-0.4820033,0.7359789,28.945808
1217,545,-0.4743233,-0.47698328,0.73993534,28.602219
1218,545,-0.47696316,-0.4835613,0.7339446,29.061806
1219,545,-0.47519007,-0.47866258,0.738293,28.720358
1220,545,-0.47612083,-0.4801082,0.7367531,28.8237
1221,545,-0.482373,-0.4808928,0.7321601,28.924747
1222,545,-0.47722775,-0.48100793,0.73544884,28.892097
1223,545,-0.48608902,-0.47773513,0.73176956,28.744192
1224,545,-0.48341733,-0.47761947,0.7336125,28.713173
1225,545,-0.48466405,-0.48332065,0.7290418,29.10842
1226,545,-0.4852383,-0.47814795,0.7320644,28.76444
1227,545,-0.48777735,-0.48032314,0.7289465,28.93432
1228,545,-0.48660517,-0.48020887,0.7298047,28.915709
1229,545,-0.49220356,-0.4771651,0.72804475,28.764256
1230,545,-0.4933494,-0.47992992,0.7254473,28.963251
1231,545,-0.49178725,-0.47870308,0.7273161,28.864021
1232,545,-0.49483946,-0.47677737,0.7265103,28.76556
1233,545,-0.5008459,-0.47470465,0.7237465,28.692884
1234,545,-0.5018518,-0.47679824,0.7216704,28.847052
1235,545,-0.50423723,-0.4778917,0.71928036,28.951044
1236,545,-0.50779516,-0.47170898,0.72085696,28.576649
1237,545,-0.50616884,-0.4769883,0.718523,28.914331
1238,545,-0.50202507,-0.47395474,0.72342086,28.65615
1239,545,-0.5022252,-0.4757099,0.7221288,28.77765
1240,545,-0.5092763,-0.47435272,0.7180718,28.776218
1241,545,-0.51180506,-0.47235465,0.71759075,28.675156
1242,545,-0.51038593,-0.46915042,0.720697,28.437775
1243,545,-0.5154838,-0.47201806,0.7151751,28.705309
1244,545,-0.5156955,-0.47072637,0.71587354,28.620413
1245,545,-0.51649046,-0.47307274,0.7137504,28.792324
1246,545,-0.5217804,-0.46809965,0.7131816,28.535227
1247,545,-0.52149403,-0.47125357,0.7113115,28.745941
1248,545,-0.5226675,-0.47131985,0.7104057,28.769485
1249,545,-0.5219143,-0.46772745,0.71332777,28.512012
1250,545,-0.5252392,-0.46708557,0.71130496,28.522728
1251,545,-0.5240164,-0.46508136,0.71351665,28.36587
1252,545,-0.53407913,-0.46401665,0.7067164,28.469141
1253,545,-0.5232739,-0.47389767,0.708241,28.956013
