pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
1170,657,-0.28222924,-0.10369396,0.95372653,14.745476
1171,657,-0.28424215,-0.10339614,0.9531608,14.628759
1172,657,-0.28639665,-0.103644066,0.9524888,14.515979
1173,657,-0.28817868,-0.10410744,0.9519005,14.428509
1174,657,-0.289453,-0.10381567,0.9515457,14.352435
1175,657,-0.29046392,-0.103438795,0.9512787,14.288924
1176,657,-0.29219374,-0.10297492,0.9507991,14.184177
1177,657,-0.29467863,-0.10355902,0.9499684,14.061374
1178,657,-0.2970616,-0.10378067,0.94920176,13.936419
1179,657,-0.29825452,-0.10422315,0.94877905,13.881509
1180,657,-0.29948732,-0.10480679,0.9483264,13.827799
1181,657,-0.30097058,-0.10521571,0.94781137,13.756777
1182,657,-0.30236548,-0.10536841,0.9473503,13.684728
1183,657,-0.30384567,-0.10498276,0.94691944,13.595594
1184,657,-0.30531186,-0.10390938,0.94656616,13.491076
1185,657,-0.3064754,-0.102844454,0.9463064,13.403169
1186,657,-0.30787203,-0.10177107,0.94596916,13.302378
1187,657,-0.30957377,-0.10157763,0.9454344,13.205482
1188,657,-0.31119758,-0.10180168,0.9448769,13.12269
1189,657,-0.31291148,-0.10188367,0.94430196,13.031753
1190,657,-0.3148262,-0.10179443,0.9436749,12.926058
1191,657,-0.31668946,-0.1013732,0.9430966,12.815257
1192,657,-0.3175238,-0.10125157,0.9428291,12.767255
1193,657,-0.318143,-0.100728124,0.9426764,12.721183
1194,657,-0.319332,-0.10057595,0.9422906,12.653248
1195,657,-0.32053575,-0.10042056,0.9418983,12.584513
1196,657,-0.32136145,-0.099890776,0.9416733,12.527063
1197,657,-0.3225845,-0.099579446,0.9412881,12.453415
1198,657,-0.3244238,-0.099377386,0.94067705,12.349257
1199,657,-0.3265015,-0.099553235,0.9399393,12.241633
1200,657,-0.3279239,-0.09993355,0.9394037,12.174613
1201,657,-0.32931486,-0.10003575,0.938906,12.102567
1202,657,-0.3304113,-0.10027362,0.93849534,12.049826
1203,657,-0.3315683,-0.09987324,0.93812996,11.977667
1204,657,-0.33251524,-0.09934137,0.9378512,11.91345
1205,657,-0.33421957,-0.09918166,0.93726206,11.818167
1206,657,-0.33534637,-0.099888965,0.9367844,11.776206
1207,657,-0.3369152,-0.099739715,0.9362372,11.688688
1208,657,-0.3386812,-0.099847816,0.9355883,11.597547
1209,657,-0.33917975,-0.09964661,0.93542916,11.565754
1210,657,-0.33945557,-0.100034356,0.9352877,11.561342
1211,657,-0.3400068,-0.099937096,0.9350978,11.529519
1212,657,-0.34094533,-0.099264644,0.93482774,11.461849
1213,657,-0.34160164,-0.09811307,0.93470967,11.396548
